X,C5: Sample 53,X,C6: Sample 54,X,C12: Sample 60,X,D1: Sample 73,X,D3: Sample 75,X,D9: Sample 81,X,D10: Sample 82,X,E5: Sample 101,X,G5: Sample 149,X,H5: Sample 173,X,H6: Sample 174,X,H7: Sample 175,X,H8: Sample 176,X,H11: Sample 179
39.85,123.460744683446,39.85,152.146646516194,39.85,43.7450509782582,39.85,44.4814930403131,39.85,344.549655216564,39.85,16.6486198850265,39.85,36.3290300184128,39.85,87.7992562463418,39.85,303.254617689738,39.85,80.6594516693493,39.85,28.514067415679,39.85,15.3822347648248,39.85,128.885872795947,39.85,123.885998545874
39.98,122.986010697182,39.98,152.239756814059,39.98,43.7181238692003,39.98,44.6132863172628,39.98,344.175954870424,39.98,16.645859377667,39.98,36.4211249879605,39.98,87.5682346936661,39.98,302.90978611122,39.98,80.4694376999473,39.98,28.6269033286659,39.98,15.4383851898463,39.98,129.235869728218,39.98,123.865457010714
40.06,122.413248080384,40.06,152.575043875638,40.06,43.8164973464307,40.06,44.831978710486,40.06,343.463718703366,40.06,16.586971497828,40.06,36.4211249879605,40.06,87.5091991774118,40.06,302.733060559657,40.06,80.3516714651994,40.06,28.7836551019792,40.06,15.3209832836716,40.06,129.353150191535,40.06,123.826423847499
40.15,122.017753126097,40.15,152.628621997021,40.15,43.8485790627072,40.15,45.0034472625775,40.15,342.635272724391,40.15,16.5645952324429,40.15,36.3562255516534,40.15,87.2979487768665,40.15,301.74049904797,40.15,80.1813676476683,40.15,28.9747928899728,40.15,15.2988787987504,40.15,129.507582949149,40.15,123.610771656557
40.28,121.425722385932,40.28,152.772267076599,40.28,43.8361710893838,40.28,45.2097231476221,40.28,342.316193234465,40.28,16.4888230470693,40.28,36.4996175550099,40.28,87.2337096264886,40.28,301.260353979927,40.28,79.9591395742097,40.28,29.0775658675581,40.28,15.3601176492686,40.28,129.685417850298,40.28,123.065315264516
40.37,120.911911136927,40.37,153.377966866662,40.37,43.7305466510108,40.37,45.4407595382836,40.37,342.06162415646,40.37,16.4664630529791,40.37,36.4150870030487,40.37,87.2782735338001,40.37,301.03369498703,40.37,79.7889008315943,40.37,29.2686549302921,40.37,15.377134554359,40.37,129.781179298643,40.37,123.142479920205
40.5,120.319296641145,40.5,153.313104518287,40.5,43.8609781617769,40.5,45.7313494377736,40.5,341.213780701241,40.5,16.502980019589,40.5,36.3698165565797,40.5,86.9293830318055,40.5,300.080828421622,40.5,79.5402305548649,40.5,29.3813283603782,40.5,15.2376614397468,40.5,129.896438156317,40.5,122.868446506835
40.59,119.726878570454,40.59,153.524254104194,40.59,43.9913664403551,40.59,45.9026073451422,40.59,340.999044629453,40.59,16.4021465582136,40.59,36.4618565986067,40.59,86.6592830577707,40.59,299.697452030406,40.59,79.6643678316744,40.59,29.5918867837158,40.59,15.2351361395414,40.59,130.109345525478,40.59,122.867590699273
40.72,119.312359687162,40.72,153.806008588791,40.72,43.9396518063031,40.72,46.1288405878575,40.72,340.125975334191,40.72,16.4244884789601,40.72,36.4482854829991,40.72,86.7326632138435,40.72,299.236761384688,40.72,79.5794697789608,40.72,29.7730778816997,40.72,15.2767828319092,40.72,130.248143863774,40.72,122.731885246951
40.8,118.798965261254,40.8,154.028706960549,40.8,44.0256229185764,40.8,46.4942849990004,40.8,339.509823222227,40.8,16.4272113716124,40.8,36.513187041203,40.8,86.4912733344954,40.8,299.168565749825,40.8,79.2786873043523,40.8,29.9935128837987,40.8,15.259752111365,40.8,130.660584572232,40.8,122.713205352702
40.89,118.502866205843,40.89,154.397501090814,40.89,44.1363382980616,40.89,46.7847002713629,40.89,339.156849338442,40.89,16.4048652962475,40.89,36.5267520289754,40.89,86.3785770632843,40.89,298.058956224832,40.89,79.0889651951034,40.89,30.1452411171766,40.89,15.2767828319092,40.89,130.717081633126,40.89,122.458753205409
41.01,117.831571729264,41.01,154.693237820053,41.01,44.0576646535355,41.01,47.0231921048815,41.01,338.444849284816,41.01,16.3852421135349,41.01,36.5659864921851,41.01,86.3589050814881,41.01,297.568223118437,41.01,79.0693455830554,41.01,30.497818066809,41.01,15.1594198456437,41.01,131.12740337153,41.01,122.419742503851
41.09,117.298485779195,41.09,154.772106660914,41.09,44.1756775007678,41.09,47.2815606383031,41.09,337.930597400571,41.09,16.3263725653971,41.09,36.5659864921851,41.09,86.1621852635261,41.09,297.528955329024,41.09,79.0104867469116,41.09,30.5565816852288,41.09,15.1398585544517,41.09,130.951555278688,41.09,122.263661610529
41.23,116.825009078457,41.23,155.081577022485,41.23,44.247016980371,41.23,47.5916659532868,41.23,337.577981816276,41.23,16.4413852294108,41.23,36.6972219844289,41.23,86.1085683729698,41.23,296.792726480093,41.23,78.6835212441995,41.23,30.7277744969072,41.23,15.2155792802185,41.23,131.359642174735,41.23,122.360440423994
41.31,116.37143089941,41.31,155.233268936717,41.31,44.3379935212486,41.31,47.782462100675,41.31,337.126603696574,41.31,16.3405786824102,41.31,36.5734792486537,41.31,85.936976476071,41.31,296.154840483211,41.31,78.709709598421,41.31,30.9968190686071,41.31,15.1935044387214,41.31,131.611336215824,41.31,122.067123763341
41.44,116.016158042546,41.44,155.272685529266,41.44,44.2200197834934,41.44,48.1798215221258,41.44,336.573000938155,41.44,16.2817286436504,41.44,36.5146470573006,41.44,85.8976455510746,41.44,295.703505744676,41.44,78.4939606279546,41.44,31.2122110909401,41.44,15.1739496301446,41.44,132.216843992154,41.44,122.106131055363
41.5,115.601669869999,41.5,155.82455589941,41.5,44.4166410933159,41.5,48.3387633869828,41.5,335.762357449193,41.5,16.39942872117,41.5,36.6715305212547,41.5,85.7993277572006,41.5,295.036307812272,41.5,78.5724130683757,41.5,31.4080209386727,41.5,15.1935044387214,41.5,132.392643327526,41.5,121.852593175837
41.62,115.127975900385,41.62,155.903389084507,41.62,44.4363065558141,41.62,48.6367817632438,41.62,335.623956759589,41.62,16.1640297559579,41.62,36.7695817938557,41.62,85.6813349822116,41.62,294.702718364686,41.62,78.3958903181198,41.62,31.7604810442456,41.62,15.1935044387214,41.62,132.431707731249,41.62,122.028125989936
41.74,114.654281930771,41.74,156.179324269579,41.74,44.7508968440835,41.74,49.1533523426458,41.74,334.971512683367,41.74,16.2424964743043,41.74,36.7303627126078,41.74,85.5633422072226,41.74,294.114029984405,41.74,78.4351165383303,41.74,31.9562908919782,41.74,15.2326116762208,41.74,132.998160622472,41.74,121.77458811041
41.87,114.102465857429,41.87,156.429339100203,41.87,44.7434828452691,41.87,49.4034490970842,41.87,334.263643019335,41.87,16.2201921075416,41.87,36.9791699976306,41.87,85.4115312719273,41.87,293.41784007962,41.87,78.3829022647205,41.87,32.2250849795528,41.87,15.1518853427383,41.87,133.132358194583,41.87,121.695912149651
41.95,113.609112025153,41.95,156.449048889872,41.95,44.6845057489012,41.95,49.9199293363593,41.95,333.888062556036,41.95,16.2201921075416,41.95,36.9595625161409,41.95,85.2935580451117,41.95,292.966580114899,41.95,78.2652431002222,41.95,32.5970632432427,41.95,15.1909872908688,41.95,133.776833103706,41.95,121.617920007528
42.07,113.077295556081,42.07,156.876307805299,42.07,44.912973283928,42.07,50.3287468926303,42.07,333.378144822614,42.07,16.2959448444153,42.07,36.875025786906,42.07,85.0631906704002,42.07,292.152989317103,42.07,77.9973833617326,42.07,32.8069843616022,42.07,15.149375505842,42.07,133.774199346067,42.07,121.578277399663
42.16,112.761601024686,42.16,156.974821398557,42.16,44.932627473716,42.16,50.6465300682556,42.16,332.923534040086,42.16,16.2567256723094,42.16,36.9142342541155,42.16,85.1614758925352,42.16,291.956818522299,42.16,78.0562031991445,42.16,33.1593277005342,42.16,15.1298271755851,42.16,134.086620558029,42.16,121.363817884078
42.29,112.327524612317,42.29,157.053637982442,42.29,45.1684967820986,42.29,51.1827882850486,42.29,332.745670996989,42.29,16.197895130001,42.29,37.0906675988268,42.29,84.8862601427228,42.29,291.486012420953,42.29,78.0365965866739,42.29,33.4920953522518,42.29,15.168922646666,42.29,134.770030659585,42.29,121.422309438
42.37,111.696135549528,42.37,157.270371693795,42.37,45.2864266785582,42.37,51.4211268562005,42.37,331.717886757154,42.37,16.2175053107705,42.37,37.0710657440879,42.37,84.9059190902425,42.37,290.8778981818,42.37,77.9973833617326,42.37,33.7269893256292,42.37,15.0907328939371,42.37,134.984823216391,42.37,121.617262253481
42.45,111.45937178758,42.45,157.723536125876,42.45,45.3650529531736,42.45,51.8779357107884,42.45,330.966812194896,42.45,16.197895130001,42.45,37.2278972340603,42.45,84.8666011952031,42.45,290.426712966121,42.45,77.9189521541182,42.45,33.9423099906581,42.45,15.2080181177469,42.45,135.472976007634,42.45,121.305326330155
42.58,110.847708280554,42.58,157.743242650713,42.58,45.4633286598452,42.58,52.2553047186346,42.58,330.788911089945,42.58,16.197895130001,42.58,37.2867075560088,42.58,84.6306938249666,42.58,289.602807046498,42.58,77.9777767492619,42.58,34.3533756335015,42.58,15.168922646666,42.58,135.590139909285,42.58,121.363817884078
42.65,110.4545313048,42.65,157.953518646611,42.65,45.6719736780415,42.65,52.8026751986195,42.65,330.220300535335,42.65,16.1952124709864,42.65,37.2021306465303,42.65,84.5577104045701,42.65,289.397940646737,42.65,77.7884272006459,42.65,34.6608285774044,42.65,15.1077775041161,42.65,136.133845708186,42.65,121.285236014433
42.77,109.88243270561,42.77,158.052015924269,42.77,45.7898888001603,42.77,53.0211140564416,42.77,330.002927232917,42.77,16.3128528796026,42.77,37.3981381360148,42.77,84.5183990212721,42.77,288.789908094324,42.77,77.7884272006459,42.77,34.9935411168908,42.77,15.1273214075865,42.77,136.660972160995,42.77,121.207269706077
42.86,109.313579658892,42.86,158.314771544483,42.86,45.8729534795603,42.86,53.5196955955395,42.86,329.281239347974,42.86,16.2290506990772,42.86,37.4837247508948,42.86,84.4511144301471,42.86,288.439394538859,42.86,77.7038740656652,42.86,35.4123812869777,42.86,15.1223123607628,42.86,137.025566383424,42.86,121.38147833378
42.98,108.998041929417,42.98,158.216306881817,42.98,46.2069325285474,42.98,53.9762823136809,42.98,328.589808750487,42.98,16.1898498178504,42.98,37.4641302544921,42.98,84.2349829263245,42.98,288.027655702182,42.98,77.8214600655556,42.98,35.7254176925582,42.98,15.1418509815842,42.98,137.337822908551,42.98,121.18661283843
43.11,108.445858035888,43.11,158.748033179538,43.11,46.1676436730011,43.11,54.4130153678297,43.11,328.491049254967,43.11,16.3074512726888,43.11,37.6208838480291,43.11,83.9991927286229,43.11,287.537472304733,43.11,77.7234756951208,43.11,35.9993269251254,43.11,15.1809270343847,43.11,138.001387045919,43.11,121.303537842082
43.23,108.031712982689,43.23,158.610175043217,43.23,46.4230402555269,43.23,54.9887098038201,43.23,327.839107238508,43.23,16.2682503914619,43.23,37.679667337237,43.23,84.2546321094663,43.23,286.635550070608,43.23,77.5862928211434,43.23,36.4688815334961,43.23,15.1809270343847,43.23,138.352685147424,43.23,121.264562840865
43.31,107.657018467569,43.31,159.043427167535,43.31,46.4426846833001,43.31,55.4849990945778,43.31,327.641550204519,43.31,16.3074512726888,43.31,37.8168264343713,43.31,84.0384910949065,43.31,286.282625633035,43.31,77.8410569396426,43.31,36.8601794181559,43.31,15.1613884135634,43.31,138.860121022229,43.31,121.439940835606
43.43,107.047660913293,43.43,159.115548196393,43.43,46.6903510752505,43.43,55.9720214943596,43.43,326.678732399681,43.43,16.3439462025576,43.43,37.9477027992541,43.43,83.710244852576,43.43,285.745133438659,43.43,77.7889842205712,43.43,37.3235570073554,43.43,15.1784140519258,43.43,139.383502713078,43.43,121.244489249929
43.55,106.552641169775,43.55,159.102507867282,43.55,46.9141842374367,43.55,56.5569780659573,43.55,326.317959924036,43.55,16.3074512726888,43.55,37.9539855315056,43.55,83.8616484466303,43.55,285.204222158648,43.55,77.7038740656652,43.55,37.6819023604889,43.55,15.2004644663639,43.55,139.718845487802,43.55,121.108672346733
43.64,106.140648430577,43.64,159.450280238834,43.64,47.1028442971192,43.64,56.9247350138636,43.64,325.710889802039,43.64,16.3831405946468,43.64,38.0652479388699,43.64,83.5727233390459,43.64,284.666927496665,43.64,77.7889842205712,43.64,38.0473350533,43.64,15.2174824476068,43.64,140.554299374008,43.64,121.322426348871
43.72,105.904031930704,43.72,159.627502507376,43.72,47.2403420377421,43.72,57.5797261528453,43.72,325.592367595938,43.72,16.3831405946468,43.72,38.1827954557765,43.72,83.5727233390459,43.72,284.176825241974,43.72,77.9653316461289,43.72,38.438568164266,43.72,15.2174824476068,43.72,141.100676854606,43.72,121.458806762856
43.83,105.391373941668,43.83,159.666870441688,43.83,47.5153375189879,43.83,58.0759332901034,43.83,324.841790351714,43.83,16.3635433986022,43.83,38.3395231010278,43.83,83.5530774085416,43.83,283.961195464571,43.83,78.0633045512527,43.83,38.908047421967,43.83,15.2174824476068,43.83,141.549480814922,43.83,121.497775312327
43.96,104.858993948825,43.96,159.90315412086,43.96,47.6528352596108,43.96,58.7309244290851,43.96,324.288737438776,43.96,16.4027377906913,43.96,38.4374769878258,43.96,83.5923692695502,43.96,283.059403512274,43.96,78.0828981813612,43.96,39.3775266796681,43.96,15.2174824476068,43.96,142.212935108864,43.96,121.536734352634
44.04,104.585342857351,44.04,159.935749995132,44.04,47.9198982961792,44.04,59.1776348115276,44.04,323.682103644586,44.04,16.4979915788622,44.04,38.5290529482958,44.04,83.2839033779475,44.04,282.620556989554,44.04,77.9720181386544,44.04,39.8795251560157,44.04,15.2540269488428,44.04,142.911270919738,44.04,121.555581137308
44.13,104.035841709781,44.13,160.086437820619,44.13,48.1672382697287,44.13,59.7432506908212,44.13,323.569299006629,44.13,16.4560800590559,44.13,38.6206009771576,44.13,83.2897609259863,44.13,282.103450090528,44.13,78.0178814619613,44.13,40.1858068645297,44.13,15.1538616610827,44.13,143.297264594548,44.13,121.671810815382
44.25,103.481340633945,44.25,160.270417129116,44.25,48.4894361558551,44.25,60.2889531246958,44.25,323.12914226639,44.25,16.5175855314119,44.25,38.7641066950769,44.25,83.3231887358344,44.25,281.385711325866,44.25,78.0699748284679,44.25,40.857442487453,44.25,15.2735579136151,44.25,143.945297287858,44.25,121.847787378668
44.36,103.148835383794,44.36,160.322643299004,44.36,48.5599555437867,44.36,61.0528041681673,44.36,322.285834789401,44.36,16.5932138417019,44.36,38.8947829883081,44.36,83.0737272129396,44.36,281.045183385492,44.36,78.154991479568,44.36,41.2613412471041,44.36,15.2905593552579,44.36,144.974848223151,44.36,121.963959196226
44.44,102.794032853399,44.44,160.736002886178,44.44,48.9134082199506,44.44,61.7274175851252,44.44,322.24636581217,44.44,16.5932138417019,44.44,39.0514587627518,44.44,83.2112032121511,44.44,280.51605953899,44.44,78.4488081661694,44.44,41.6915550001338,44.44,15.3100870880321,44.44,145.150414827316,44.44,122.217161430703
44.56,102.419514846419,44.56,160.696628969104,44.56,49.0115863502132,44.56,62.1639338265713,44.56,321.51577146869,44.56,16.671576682215,44.56,39.0514587627518,44.56,83.0540877844808,44.56,279.849763885779,44.56,78.5467486460392,44.56,42.2195428777584,44.56,15.407728128407,44.56,145.833146381691,44.56,122.54826546393
44.68,102.143555210331,44.68,160.55884877739,44.68,49.4435777281809,44.68,62.8980786669189,44.68,321.002370572174,44.68,16.7499383344761,44.68,39.1689649994585,44.68,83.132645498316,44.68,279.418609037194,44.68,78.4879824569142,44.68,42.7084230067482,44.68,15.3882003956328,44.68,146.535393786321,44.68,122.801467698407
44.8,101.614251691639,44.8,160.866840169638,44.8,49.6120942211162,44.8,63.66136688792,44.8,320.574176322167,44.8,16.7863419387573,44.8,39.3191342152037,44.8,82.9814376709279,44.8,279.137257385789,44.8,78.4749963578975,44.8,43.3856718926402,44.8,15.4051788682931,44.8,146.959739712087,44.8,122.995351414991
44.88,101.318635003844,44.88,160.925881768988,44.88,49.9065846324259,44.88,64.3755497369779,44.88,320.238555434169,44.88,16.8451043450967,44.88,39.5149471241229,44.88,82.8243482385302,44.88,278.74537019577,44.88,78.7883483361598,44.88,43.6398444571306,44.88,15.522328255477,44.88,147.759386511781,44.88,123.248511756312
44.95,100.960883277686,44.95,160.716306421625,44.95,50.1701130029519,44.95,64.9219284238083,44.95,319.738678867625,44.95,16.887073305374,44.95,39.6389946992935,44.95,82.8184146429753,44.95,277.988010708793,44.95,78.9776753502473,44.95,44.2923866396219,44.95,15.4858402477557,44.95,148.544604279015,44.95,123.775301971897
45.08,100.68797719907,45.08,161.103006567038,45.08,50.5348378131448,45.08,65.7245580890261,45.08,319.290924458384,45.08,16.9626279697202,45.08,39.8478283564522,45.08,82.6476321315257,45.08,277.726474907054,45.08,78.9841968867399,45.08,44.9107215362465,45.08,15.5613784472234,45.08,149.163639438237,45.08,124.339032526789
45.18,100.474278770131,45.18,161.27312238481,45.18,50.781658623437,45.18,66.4079130023597,45.18,318.981489928478,45.18,17.0773260936664,45.18,39.9587062259767,45.18,82.8695457323748,45.18,276.994861607795,45.18,79.2844309909137,45.18,45.2942639912665,45.18,15.5392829190842,45.18,149.899488137377,45.18,124.649458108305
45.26,99.9816594596896,45.26,161.312483274948,45.26,50.9386983119861,45.26,67.181484682893,45.26,318.507771827714,45.26,17.1360787791776,45.26,40.1349084531455,45.26,82.7321247202355,45.26,276.622634165329,45.26,79.5585650513307,45.26,45.9198237103464,45.26,15.6368904668722,45.26,150.58199380869,45.26,125.428275373425
45.38,99.846907471639,45.38,161.403846551439,45.38,51.3031705986335,45.38,68.0033090743637,45.38,318.159049614719,45.38,17.2311494420533,45.38,40.324015954277,45.38,82.679181574838,45.38,275.950080479802,45.38,79.6628754837301,45.38,46.4985917934925,45.38,15.6147861037195,45.38,151.044523390526,45.38,125.913682904108
45.5,99.7484075062997,45.5,161.207112657129,45.5,51.5975683439829,45.5,68.7965820179482,45.5,317.645922468185,45.5,17.4269569597242,45.5,40.4806163621792,45.5,82.7184409417505,45.5,275.479975214532,45.5,79.8390723205425,45.5,47.0849549516817,45.5,15.6733414209656,45.5,151.960885660913,45.5,126.633966869807
45.62,99.2755658669563,45.62,161.423514240091,45.62,51.7938271733499,45.62,69.3320419674651,45.62,317.231475811669,45.62,17.3877961687875,45.62,40.5980619174564,45.62,82.679181574838,45.62,275.088217659707,45.62,80.0740109375912,45.62,47.5735877497397,45.62,15.6733414209656,45.62,152.545804621675,45.62,127.334782674131
45.7,99.2164677880125,45.7,161.344824482886,45.7,52.1863543333828,45.7,70.2443044273924,45.7,316.777560759666,45.7,17.5052809169225,45.7,40.6763621214074,45.7,82.600662841013,45.7,274.128434453504,45.7,80.250212525053,45.7,48.1013136419801,45.7,15.8490073727039,45.7,153.208700742226,45.7,127.860394527373
45.81,98.996420838807,45.81,161.528920656352,45.81,52.4305444688732,45.81,71.0889985646864,45.81,316.435176738189,45.81,17.606096699691,45.81,40.8984498537318,45.81,82.5161624823627,45.81,273.76236513526,45.81,80.6551107958692,45.81,48.6957310064224,45.81,15.832107938166,45.81,154.267568146986,45.81,128.601949076777
45.93,98.8848877724978,45.93,161.573856354391,45.93,52.8841572054446,45.93,71.9181154637934,45.93,316.310796736836,45.93,17.7177401219552,45.93,41.1589236413414,45.93,82.5477501909065,45.93,273.436816019611,45.93,80.7263104152278,45.93,49.3245190173907,45.93,15.8463864024091,45.93,154.70390032977,45.93,129.240659411813
46,98.76670166113,46,161.731228842207,46,53.060761891835,46,72.7707397673494,46,315.718811710231,46,17.8156276903229,46,41.335067590942,46,82.4888708790942,46,272.770942111548,46,80.9612101801817,46,50.0475812857494,46,15.9244480392258,46,155.620111060176,46,129.941359321346
46.11,98.5106175035749,46.11,161.731228842207,46.11,53.5120939512422,46.11,73.4449116874921,46.11,314.870315038327,46.11,17.8939386949897,46.11,41.3546370298471,46.11,82.312232943657,46.11,271.850475503166,46.11,81.176531006503,46.11,50.614306536603,46.11,16.0025084885766,46.11,156.224426733237,46.11,130.233314450408
46.2,98.533727727202,46.2,161.488138549691,46.2,53.9348802943486,46.2,74.4438563185691,46.2,314.364488199794,46.2,18.0280004525682,46.2,41.5043479142959,46.2,82.5929709991636,46.2,271.785941481627,46.2,81.6132551110722,46.2,51.1921070240162,46.2,16.0388869360678,46.2,156.822292447795,46.2,130.873451268528
46.35,98.4352508364457,46.35,161.507799734477,46.35,54.1899390507071,46.35,75.3359944509488,46.35,314.068544627052,46.35,18.1845953781361,46.35,41.739166098297,46.35,82.4359854618931,46.35,271.081026269015,46.35,81.7111146216299,46.35,51.8564318631098,46.35,16.1169356658679,46.35,157.699380750564,46.35,131.262666742044
46.43,98.4189778573026,46.43,161.776063800045,46.43,54.2986812507901,46.43,76.1560631831465,46.43,313.326222035971,46.43,18.3381582008268,46.43,41.8300902616378,46.43,82.3831175303648,46.43,270.703394703062,46.43,82.206376555313,46.43,52.5120741502606,46.43,16.1532879956155,46.43,158.277416797745,46.43,131.571742458039
46.51,98.1826742904758,46.51,161.559769541392,46.51,54.6713937889588,46.51,77.1868037102632,46.51,313.365670857118,46.51,18.475155960544,46.51,42.1235680286849,46.51,82.4615973228438,46.51,270.057322916768,46.51,82.4999065535869,46.51,53.1176809806312,46.51,16.2703417361918,46.51,158.978967643534,46.51,132.136010646509
46.62,98.4780466265693,46.62,161.874391458724,46.62,55.1421918228463,46.62,77.9400397291604,46.62,312.754166646407,46.62,18.7100101108259,46.62,42.319216707854,46.62,82.4223574266043,46.62,269.646177692229,46.62,82.8912703880321,46.62,53.8209697017859,46.62,16.2703417361918,46.62,159.758475969533,46.62,132.330586211382
46.74,98.3402131672226,46.74,161.520434679286,46.74,55.4560587615357,46.74,79.0302478821852,46.74,312.675269004113,46.74,18.9057217048819,46.74,42.4366087643315,46.74,82.4223574266043,46.74,268.863070159871,46.74,83.1260924873338,46.74,54.6023963382985,46.74,16.4264122032203,46.74,160.674383770288,46.74,132.719737341126
46.84,98.556820813236,46.84,161.717071003472,46.84,55.6718402045063,46.84,80.0808125340358,46.84,312.12294752171,46.84,18.9448630740345,46.84,42.5735637894086,46.84,82.7755069961734,46.84,268.275725265722,46.84,83.7131429872949,46.84,55.2470768746414,46.84,16.4849384799718,46.84,161.064123688407,46.84,133.128346977016
46.96,98.5765072374627,46.96,161.559769541392,46.96,55.9857071431958,46.96,81.1710206870606,46.96,311.6495236816,46.96,19.1210033899776,46.96,42.6713881289931,46.96,82.6577968040415,46.96,268.354053112814,46.96,84.0653713879543,46.96,55.9894345534751,46.96,16.5629731199493,46.96,161.785161530102,46.96,133.381288563739
47.08,98.5765072374627,47.08,161.677755134538,47.08,56.3584196813644,47.08,82.1224742118289,47.08,311.708706409907,47.08,19.2580011496948,47.08,43.0039965815327,47.08,82.5793170115624,47.08,267.786290180438,47.08,84.2414855882839,47.08,56.6927232746297,47.08,16.6214993967008,47.08,162.467225379985,47.08,133.692615165487
47.19,98.7177264371658,47.19,161.611703178172,47.19,56.6433073423068,47.19,82.9809321068303,47.19,310.927435281964,47.19,19.5287694268048,47.19,43.133820870807,47.19,82.52643412737,47.19,266.763300619835,47.19,84.7362474173554,47.19,57.4255875516529,47.19,16.7747967116857,47.19,162.966452205882,47.19,133.670517212567
47.26,98.7177264371658,47.26,161.572374817696,47.26,56.9571176546548,47.26,84.0313183641225,47.26,310.493550984443,47.26,19.724448671837,47.26,43.3098774763004,47.26,82.5852842428294,47.26,266.293506167963,47.26,85.0884175984443,47.26,57.9724957842125,47.26,16.8333133146725,47.26,163.473049343704,47.26,133.942872280627
47.34,99.0721184522363,47.34,161.651031538649,47.34,57.2513207568668,47.34,84.962798523335,47.34,310.118820642927,47.34,19.9592640032511,47.34,43.3685614289621,47.34,82.8402919148031,47.34,265.7258370807,47.34,85.6558113302139,47.34,58.773329256806,47.34,16.872324778956,47.34,164.116032905931,47.34,134.05960401981
47.45,99.209929129193,47.45,161.552720132474,47.45,57.5847430268595,47.45,86.1321003737239,47.45,309.842686558094,47.45,20.1158059750243,47.45,43.4468098641833,47.45,82.7029749787312,47.45,265.295200078999,47.45,86.2231955669665,47.45,59.6327612269081,47.45,16.9893579849295,47.45,164.681062378464,47.45,134.156870974113
47.6,99.4888177057511,47.6,161.545673053555,47.6,58.0066514513279,47.6,87.3464225954388,47.6,309.239342427601,47.6,20.405952551292,47.6,43.8308025320317,47.6,82.9442823469869,47.6,264.585923145907,47.6,86.6001806337309,47.6,60.2673736551202,47.6,17.1815741898519,47.6,165.218801948147,47.6,134.270854978394
47.67,99.7447230859994,47.67,161.624316775545,47.67,58.1635306770514,47.67,88.3768319316447,47.67,308.667476116004,47.67,20.5820346486543,47.67,43.8503590346029,47.67,82.7677611776615,47.67,264.135781822645,47.67,87.0892261062829,47.67,61.0094859670132,47.67,17.2010761050981,47.67,165.822718139685,47.67,134.523722455331
47.78,100.099056533558,47.78,161.309779861374,47.78,58.5361247715497,47.78,89.4270446000661,47.78,308.509732986526,47.78,20.797246364693,47.78,44.0263865446402,47.78,83.1600304428291,47.78,263.881357420261,47.78,87.5782715788348,47.78,61.8297151145411,47.78,17.337593071864,47.78,166.368192666258,47.78,134.407019500909
47.89,100.27933081796,47.89,161.342089452685,47.89,59.0166227104069,47.89,90.5613740353213,47.89,308.261591179144,47.89,21.0481068750668,47.89,44.2342215732646,47.89,83.0090179686589,47.89,263.11373351906,47.89,87.9549704491223,47.89,62.5224340564981,47.89,17.4907214033219,47.89,166.710772265367,47.89,134.657075869426
48.01,100.358065955955,48.01,161.361756626395,48.01,59.2322971896748,48.01,91.7104799154874,48.01,307.57153156103,48.01,21.3219689468236,48.01,44.3319974209425,48.01,83.0286281910939,48.01,262.291869666323,48.01,88.5612927089003,48.01,63.4401611432536,48.01,17.5882172405634,48.01,167.217201988404,48.01,134.73487131138
48.08,100.597306892669,48.08,161.354743424505,48.08,59.6145848011681,48.08,92.7650101037648,48.08,307.303864879836,48.08,21.5335846355052,48.08,44.4810927569339,48.08,83.1913740968261,48.08,261.837663597778,48.08,89.0355456184828,48.08,64.0153654210115,48.08,17.7217822113306,48.08,167.832241365487,48.08,134.576492590573
48.19,100.872810623196,48.19,161.020684474641,48.19,59.967448802429,48.19,93.8148757665134,48.19,306.811052006297,48.19,21.7487252424357,48.19,44.6375073189279,48.19,83.4266483987036,48.19,261.407240029251,48.19,89.5244295032361,48.19,64.8158019829132,48.19,17.8192619415445,48.19,168.280146087016,48.19,134.829276516385
48.31,101.308676112293,48.31,161.131616918323,48.31,60.4279525781447,48.31,95.0471396979877,48.31,306.543574131833,48.31,22.0971224702251,48.31,44.7083308283051,48.31,83.4912829570629,48.31,260.659844184205,48.31,90.154857432009,48.31,65.663955087424,48.31,17.9332744348049,48.31,168.408116777434,48.31,134.69036028683
48.42,101.718985739327,48.42,161.079619306421,48.42,60.8300089406323,48.42,96.2315645013168,48.42,306.061962772471,48.42,22.3550303735508,48.42,44.6570621048994,48.42,83.5050763294331,48.42,260.428997744191,48.42,90.6977451324574,48.42,66.4166751067167,48.42,18.1117011321865,48.42,168.864388617458,48.42,135.062614794803
48.49,102.151914749978,48.49,161.236835799701,48.49,61.1828729418932,48.49,97.7370410181874,48.49,306.061962772471,48.49,22.667961518383,48.49,44.7939266260775,48.49,83.7991810696689,48.49,259.548562605077,48.49,91.3235172641665,48.49,67.4513847426774,48.49,18.2286763339278,48.49,169.13702627404,48.49,135.043169147409
48.6,102.626928264492,48.6,161.013728769506,48.6,61.6627749534217,48.6,99.0280661090626,48.6,305.32157579335,48.6,22.9379864499225,48.6,45.1384081258866,48.6,83.9029615810645,48.6,259.173147858003,48.6,91.9145543964613,48.6,67.9087118734696,48.6,18.3621146374571,48.6,169.186971818584,48.6,135.040305145844
