X,C10: Sample 58,X,D7: Sample 79,X,E11: Sample 107,X,F4: Sample 124,X,G6: Sample 150
48.6,9.40491338238482,48.6,5.3268702749853,48.6,9.05281932297588,48.6,6.17872281266245,48.6,6.60119488235628
48.7,9.4832880312254,48.7,5.40520696885202,48.7,9.16988195111187,48.7,6.19833782454539,48.7,6.58166467611806
48.83,9.46369436901526,48.83,5.38562279538534,48.83,9.28694398620139,48.83,6.19833782454539,48.83,6.62072449554803
48.94,9.64003614281363,48.94,5.48354306967228,48.94,9.32596466456457,48.94,6.23756725526481,48.94,6.65978490802447
49.04,9.69881712944407,49.04,5.4639588962056,49.04,9.46253733535891,49.04,6.2767972790307,49.04,6.75743593921556
49.16,9.77557645506721,49.16,5.52179932553766,49.16,9.55851045259144,49.16,6.33459596582491,49.16,6.75631992997705
49.23,9.85393816011773,49.23,5.54138026462391,49.23,9.59752527953016,49.23,6.39343128305332,49.23,6.81490087228894
49.34,9.8914848136146,49.34,5.57962006016001,49.34,9.63494827515948,49.34,6.31394142852221,49.34,6.83329931477473
49.44,10.0090079619173,49.44,5.57962006016001,49.44,9.71296385865045,49.44,6.41198409855139,49.44,6.93091750376541
49.55,10.1069433259857,49.55,5.63835317748198,49.55,9.81048363443947,49.55,6.45120116656306,49.55,6.91139374739715
49.7,10.2261538873136,49.7,5.69802659141691,49.7,9.87062551041009,49.7,6.45226660028173,49.7,6.95158914473485
49.77,10.2636396713547,49.77,5.73624111350132,49.77,9.90800341022849,49.77,6.49041823457473,49.77,7.04806004197496
49.87,10.2815297129021,49.87,5.73529407022684,49.87,9.96486934743406,49.87,6.54816256800439,49.87,7.10545801880451
49.95,10.3581542447214,49.95,5.81263171636345,49.95,10.1192052765364,49.95,6.5862857772006,49.95,7.10428511388229
50.06,10.4739096551648,50.06,5.87037641462809,50.06,10.1175351650862,50.06,6.58519875198568,50.06,7.12262609311137
50.19,10.5735416251966,50.19,5.85177420106707,50.19,10.2361894247914,50.19,6.60588783760657,50.19,7.16283645349853
50.3,10.5931217573718,50.3,5.91048792812251,50.3,10.3141804373744,50.3,6.5862857772006,50.3,7.22138838576967
50.41,10.6322832070318,50.41,5.93005917047432,50.41,10.3921702646476,50.41,6.68429607923043,50.41,7.22138838576967
50.52,10.730186238527,50.52,5.96920106252306,50.52,10.4896572524117,50.52,6.72350020004236,50.52,7.2799403180408
50.62,10.8868320371671,50.62,6.00834354722669,50.62,10.5871454254856,50.62,6.76270432085429,50.62,7.29945762879785
50.73,10.9064121693422,50.73,6.0279147895785,50.73,10.6261397464674,50.73,6.76270432085429,50.73,7.41656090068522
50.84,10.9829221069411,50.84,6.10519137640409,50.84,10.6438799112647,50.84,6.80078523672399,50.84,7.47387911240298
50.91,11.061230894443,50.91,6.10519137640409,50.91,10.7023629241988,50.91,6.87918053755868,50.91,7.49339320195012
51.01,11.1199639664621,51.01,6.14432740088578,51.01,10.8388228926736,51.01,6.82038406193266,51.01,7.47387911240298
51.11,11.1591189527702,51.11,6.18346342536746,51.11,10.9557889185418,51.11,6.91837818797602,51.11,7.55193547059157
51.25,11.2551482342628,51.25,6.2411368089934,51.25,10.9539810325817,51.25,6.87804535925215,51.25,7.58971101542025
51.36,11.3353146134852,51.36,6.26173488177377,51.36,11.0337658740826,51.36,6.87918053755868,51.36,7.64950532577025
51.47,11.3334440995225,51.47,6.2411368089934,51.47,11.1683825709662,51.47,6.95642772356854,51.47,7.64824303116203
51.57,11.3511458281521,51.57,6.33791427207277,51.57,11.2250036224093,51.57,6.95527998759699,51.57,7.68599645371626
51.68,11.5096118699646,51.68,6.33896013251371,51.68,11.3438026577819,51.68,7.01521449680584,51.68,7.74579737816383
51.78,11.5077129074386,51.78,6.43572204815533,51.78,11.3809060720451,51.78,7.07283413569731,51.78,7.76402705498086
51.86,11.5859970394434,51.86,6.47484456622682,51.86,11.4393697868393,51.86,7.01405706164715,51.86,7.80304235561315
51.95,11.6447095460854,51.95,6.53352923187635,51.95,11.4588584815861,51.95,7.07283413569731,51.95,7.84205765624545
52.05,11.6447095460854,52.05,6.51396767665984,52.05,11.5173210116572,52.05,7.09242649371403,52.05,7.84205765624545
52.16,11.7425641187298,52.16,6.55309078709287,52.16,11.6147609312219,52.16,7.11201885173075,52.16,7.9200876651485
52.3,11.7406270411781,52.3,6.5715681040477,52.3,11.6907833021705,52.3,7.09125651243826,52.3,7.91878115118196
52.4,11.7993298624841,52.4,6.66935915329433,52.4,11.6518147115226,52.4,7.13043476448027,52.4,7.89927671888797
52.52,11.8188982592712,52.52,6.68891748159642,52.52,11.8661455136688,52.52,7.16961301652228,52.52,7.93828558347596
52.59,11.8580338683178,52.59,6.64980082499224,52.59,11.8466600338172,52.59,7.2087912685643,52.59,7.93828558347596
52.72,11.8560780652718,52.72,6.72692385872815,52.72,11.9031505360989,52.72,7.20760228765244,52.72,7.95647749886152
52.78,11.8952072194925,52.78,6.74647896118028,52.78,11.961594965485,52.78,7.2467740778353,52.78,8.09298600619506
52.93,11.9147712044367,52.93,6.80514426853668,52.93,12.0395204765556,52.93,7.28594586801816,52.93,8.0734847908617
53.03,11.8952072194925,53.03,6.78558916608454,53.03,12.0395204765556,53.03,7.26635997292673,53.03,8.0734847908617
53.13,11.9714898277139,53.13,6.82357392584188,53.13,12.0570141207482,53.13,7.26516169456708,53.13,8.03315741257621
53.2,11.9323671261901,53.2,6.8431252114395,53.2,12.0180571984009,53.2,7.3630750207044,53.2,8.13064740974489
53.34,12.0106125292378,53.34,6.94088459977004,53.34,12.0959698589585,53.34,7.34349235547693,53.34,8.16964281654388
53.47,11.9714898277139,53.47,6.96043588536766,53.47,12.1738825195161,53.47,7.32390969024947,53.47,8.20863881541135
53.57,12.0281909313473,53.57,6.97883689942898,53.57,12.210825783258,53.57,7.32270212063855,53.57,8.16829580206464
53.67,12.0281909313473,53.67,6.97883689942898,53.67,12.3082002551252,53.67,7.401019274382,53.67,8.20728537125382
53.77,12.0281909313473,53.77,7.03748286125946,53.77,12.2303004408431,53.77,7.36186099349571,53.77,8.18779058665923
53.88,12.0066525514833,53.88,7.03632270912275,53.88,12.3645867330534,53.88,7.3410711578655,53.88,8.20593237333571
53.98,11.9675427489709,53.98,7.05586814040651,53.98,12.3840593639239,53.98,7.38022357525401,53.98,8.20593237333571
54.08,12.0086322138991,54.08,7.07658016914644,54.08,12.3082002551252,54.08,7.36186099349571,54.08,8.18779058665923
54.18,11.9284329464584,54.18,7.09495841110075,54.18,12.3645867330534,54.18,7.3410711578655,54.18,8.20593237333571
54.28,12.0242258115413,54.28,7.11333118640257,54.28,12.4209546230542,54.28,7.3985795119708,54.28,8.24355653762762
54.38,11.9284329464584,54.38,7.15359470495202,54.38,12.4424737052957,54.38,7.41937540076923,54.38,8.2254239441511
54.51,12.0262080446128,54.51,7.15359470495202,54.51,12.4424737052957,54.51,7.38022357525401,54.51,8.24491551496649
54.61,12.0242258115413,54.61,7.17195781546172,54.61,12.5182981787624,54.61,7.35943413969861,54.61,8.22406817953199
54.71,11.9851224553455,54.71,7.17195781546172,54.71,12.4793605197688,54.71,7.37900712172257,54.71,8.22406817953199
54.81,11.9851224553455,54.81,7.1915000251481,54.81,12.5182981787624,54.81,7.35943413969861,54.81,8.18509146334073
54.95,12.0222442318097,54.95,7.19031487352893,54.95,12.6524927487707,54.95,7.47563925953925,54.95,8.16425742246573
55.05,12.0026951841295,55.05,7.2293922601524,55.05,12.5551652351778,55.05,7.39736023387061,55.05,8.1837425689005
55.11,11.9635982721255,55.11,7.15123689522725,55.11,12.5551652351778,55.11,7.41692999028777,55.11,8.20322771533527
55.24,11.8834472519003,55.24,7.18913011246886,55.24,12.5725583202031,55.24,7.31787582166301,55.24,8.27980379814123
55.34,11.9811728351592,55.34,7.16959434279226,55.34,12.6893316190555,55.34,7.39614135757569,55.34,8.1434308388959
55.47,11.8248109554159,55.47,7.16959434279226,55.47,12.611483147541,55.47,7.33744235353635,55.47,8.1239489030636
55.58,11.9616270086105,55.58,7.11098703376247,55.58,12.7866430958196,55.58,7.39614135757569,55.58,8.1434308388959
55.67,11.9029918952875,55.67,7.15005857311566,55.67,12.76718009057,55.67,7.3570088854097,55.67,8.08498503139902
55.77,11.7661758420929,55.77,7.18913011246886,55.77,12.7087934411438,55.77,7.3570088854097,55.77,8.08498503139902
55.9,11.8052663120287,55.9,7.13052280343907,55.9,12.8644915673341,55.9,7.3570088854097,55.9,8.04602115973444
55.97,11.8424054876018,55.97,7.16841319051174,55.97,12.8429135953702,55.97,7.31667024080277,55.97,8.02521689454071
56.08,11.8228628811234,56.08,7.1488806392486,56.08,12.9596664734804,56.08,7.35579685758673,56.08,8.04469562082839
56.17,11.7818378564287,56.17,7.12817375952424,56.17,12.8407981426284,56.17,7.35458522904817,56.17,8.00441948300049
56.27,11.8424054876018,56.27,7.1488806392486,56.27,12.901289442942,56.27,7.29710693241078,56.27,8.00573816825304
56.37,11.7622996517315,56.37,7.16723242734414,56.37,12.9186209681302,56.37,7.31546505710308,56.37,8.02389500080088
56.5,11.7622996517315,56.5,7.1086444256143,56.5,12.996443793632,56.5,7.27634488515798,56.5,8.02389500080088
56.6,11.7056119741193,56.6,7.09028298545917,56.6,13.0180435040187,56.6,7.2775436240188,56.6,7.96678071567769
56.73,11.7232220595654,56.73,7.08911509170435,56.73,13.0742666191338,56.73,7.27634488515798,56.73,7.86809144978357
56.83,11.7212913576451,56.83,7.12699981786424,56.83,13.0915656197323,56.83,7.27514654113869,56.83,7.86679565079645
56.92,11.6841444673993,56.92,7.06958634918023,56.92,13.1910014487722,56.92,7.25678479918544,56.92,7.90704189399853
57.02,11.6626852142398,57.02,7.04889593868674,57.02,13.1304712154362,57.02,7.19691908268063,57.02,7.84732334042652
57.11,11.6236140577773,57.11,7.08794758263128,57.11,13.2277334308306,57.11,7.23603281190966,57.11,7.84732334042652
57.21,11.6217000755514,57.21,7.00868943971206,57.21,13.2061063055738,57.21,7.17618037017906,57.21,7.76815475857157
57.31,11.6217000755514,57.31,7.04773524447652,57.31,13.2450054949554,57.31,7.1566267258617,57.31,7.80709296656307
57.41,11.6412330281816,57.41,7.06725814685874,57.41,13.2839035019548,57.41,7.09796579290961,57.41,7.76815475857157
57.53,11.582635352673,57.53,7.04773524447652,57.53,13.342251694836,57.53,7.1566267258617,57.53,7.82656207055881
57.64,11.5435706297946,57.64,7.04773524447652,57.64,13.342251694836,57.64,7.09796579290961,57.64,7.70974744658433
57.76,11.5435706297946,57.76,6.98916653732983,57.76,13.4200488912169,57.76,7.09796579290961,57.76,7.69027834258858
57.85,11.46544236642,57.85,6.98916653732983,57.85,13.3033525054545,57.85,7.01975121564017,57.85,7.70974744658433
57.95,11.4440250032836,57.95,6.9684961796241,57.95,13.4372864496577,57.95,7.03814593587785,57.95,7.65008044738362
58.08,11.4635547400837,58.08,6.94897649141743,58.08,13.4761780526388,58.08,7.05769636095841,58.08,7.61114924112266
58.17,11.4811930752239,58.17,6.9478326269744,58.17,13.4739597517248,58.17,7.07608180714415,58.17,7.6293584804678
58.27,11.3854381572584,58.27,6.9294573943045,58.27,13.5734094244665,58.27,7.03814593587785,58.27,7.57221744376798
58.37,11.4421412131596,58.37,6.9088002677923,58.37,13.590617718924,58.37,6.97834577262618,58.37,7.60989637705005
58.49,11.4226158731239,58.49,6.88928379270304,58.49,13.6489467025236,58.49,6.97834577262618,58.49,7.57097098822168
58.59,11.3835640110597,58.59,6.9478326269744,58.59,13.6489467025236,58.59,6.9197041519154,58.59,7.53204559939331
58.68,11.3445121489954,58.68,6.9088002677923,58.68,13.6683893030592,58.68,6.86106253120461,58.68,7.55150829380749
58.81,11.3835640110597,58.81,6.86976731761377,58.81,13.7461608871944,58.81,6.93925135881899,58.81,7.47365751615075
58.9,11.3621683552453,58.9,6.88814994086092,58.9,13.6855791333671,58.9,6.91856529343088,58.9,7.45296799572904
59,11.3426450469301,59,6.90766320389043,59,13.841097883836,59,6.82084534450121,59,7.47242748693479
59.13,11.264555359064,59.13,6.77107095358305,59.13,13.8216573014034,59.13,6.80130135471527,59.13,7.41404901331753
59.19,11.2236627118039,59.19,6.80897684487496,59.19,13.8582564654338,59.19,6.81972294112051,59.19,7.39337270632732
59.26,11.2218161072116,59.26,6.7883497367782,59.26,13.8559763969137,59.26,6.85767602452583,59.26,7.39215629094293
59.38,11.2413318098633,59.38,6.76884289469737,59.38,13.8559763969137,59.38,6.7990633483465,59.38,7.37270320299193
59.5,11.2822206355751,59.5,6.8284863060999,59.5,14.0137484429297,59.5,6.83926371484757,59.5,7.35446071902617
59.63,11.1827835204988,59.63,6.71032236845488,59.63,13.9337095942847,59.63,6.77952578962005,59.63,7.29489144189265
59.72,11.1632666364377,59.72,6.74933605261654,59.72,13.9142765902943,59.72,6.74045126287188,59.72,7.33379761779465
59.85,11.1809439443316,59.85,6.7872330482214,59.85,13.931417488742,59.85,6.7393424536495,59.85,7.27424153894676
59.95,11.1614302708124,59.95,6.76772941503053,59.95,13.9508472959888,59.95,6.75887679843307,59.95,7.27424153894676
60.04,11.1242352311343,60.04,6.76884289469737,60.04,14.050309981046,60.04,6.70137614541899,60.04,7.21707909008865
60.13,11.1614302708124,60.13,6.7287221486488,60.13,14.0091378989445,60.13,6.66120507451521,60.13,7.2353417631395
60.23,11.0833791203807,60.23,6.68971488226706,60.23,14.0091378989445,60.23,6.66120507451521,60.23,7.1769920994286
60.35,11.0797338715333,60.35,6.70701189861351,60.35,13.9851069707992,60.35,6.65901424896858,60.35,7.1746316349986
60.44,11.0425364491371,60.44,6.72761545092698,60.44,14.084541391662,60.44,6.6405783496774,60.44,7.19525836200537
60.57,11.0833791203807,60.57,6.70921851545793,60.57,14.0479986946534,60.57,6.62213638494806,60.57,7.2353417631395
60.69,10.9467881306063,60.69,6.63120457330201,60.69,14.0285688874065,60.69,6.60260204016449,60.69,7.13809232362134
60.78,11.0212132855501,60.78,6.64852083329555,60.78,14.0239549854537,60.78,6.6004304887617,60.78,7.09685767113333
60.89,11.0407205411534,60.89,6.62902361471846,60.89,13.9851069707992,60.89,6.6004304887617,60.89,7.09685767113333
60.98,10.9840074190783,60.98,6.59111306394217,60.98,14.0456881685523,60.98,6.56245382208573,60.98,7.13691829527864
61.07,10.8846672196336,61.07,6.66801805187264,61.07,14.0045303877132,61.07,6.58090256869275,61.07,7.07741477058031
61.18,10.9023816152442,61.18,6.60843966046295,61.18,14.1187514696513,61.18,6.48219699285168,61.18,7.11513110271752
61.28,10.9236805500135,61.28,6.59002917756428,61.28,14.0045303877132,61.28,6.54184672855483,61.28,7.07741477058031
61.4,10.8633746994204,61.4,6.60843966046295,61.4,14.0410693957247,61.4,6.4626722835555,61.4,6.99848992858175
61.53,10.8633746994204,61.53,6.60843966046295,61.53,13.9633873217982,61.53,6.44314757425933,61.53,7.01793022265708
61.62,10.8048649160009,61.62,6.58894564761072,61.62,13.9633873217982,61.62,6.50172170214785,61.62,6.95960934043108
61.71,10.7853608677728,61.71,6.53046419937025,61.71,13.9633873217982,61.71,6.52124641144403,61.71,6.97904963450642
61.84,10.7853608677728,61.84,6.54995821222248,61.84,13.9439659178422,61.84,6.42362286496315,61.84,6.97904963450642
61.94,10.7658580001771,61.94,6.49147617366578,61.94,13.9051254711951,61.94,6.42362286496315,61.94,6.94016904635575
62.02,10.7640881731181,62.02,6.52939063958078,62.02,14.0193441174657,62.02,6.38352386993707,62.02,6.91959103589832
62.14,10.7250876697414,62.14,6.5098998313994,62.14,13.9416736334565,62.14,6.42256686909516,62.14,6.88071683942744
62.25,10.7250876697414,62.25,6.52939063958078,62.25,13.9028395718903,62.25,6.38352386993707,62.25,6.93902813413376
62.33,10.7233248348187,62.33,6.52831743270379,62.33,13.861725565203,62.33,6.42151122036586,62.33,6.86015198318063
62.45,10.6453366487436,62.45,6.50882982813981,62.45,13.9005544240317,62.45,6.34343805669765,62.45,6.87958588662675
62.56,10.7410570117272,62.56,6.4882757745662,62.56,13.8400369006477,62.56,6.36191066867508,62.56,6.82016376644896
62.68,10.6630816421166,62.68,6.44930697056709,62.68,13.7818037740466,62.68,6.30336541874607,62.68,6.80073305674211
62.77,10.6223482961287,62.77,6.48720967601631,62.77,13.779539264718,62.77,6.3413534566133,62.77,6.83847006196266
62.86,10.6223482961287,62.86,6.4482472750412,62.86,13.6630921482646,62.86,6.32184157985692,62.86,6.81904313487379
62.95,10.6028582467174,62.95,6.4482472750412,62.95,13.7019082470345,62.95,6.30232970310054,62.95,6.76076058382244
63.06,10.5443857387706,63.06,6.42876607455364,63.06,13.6630921482646,63.06,6.20477031931863,63.06,6.78018810083956
63.16,10.5088579132343,63.16,6.39190479087807,63.16,13.5899270941349,63.16,6.2458466021124,63.16,6.80185086296445
63.28,10.5071309028953,63.28,6.41033875659318,63.28,13.6265162231439,63.28,6.24482016881706,63.28,6.74244092762156
63.4,10.5656130201284,63.4,6.42982256856754,63.4,13.6459268719942,63.4,6.18627491888806,63.4,6.78130234703526
63.5,10.4079518533224,63.5,6.40928546399433,63.5,13.5854611305812,63.5,6.16574715573411,63.5,6.70247803277109
63.59,10.4664243612691,63.59,6.42876607455364,63.59,13.5272375723545,63.59,6.18525844256225,63.59,6.68305051575397
63.7,10.3316880913469,63.7,6.41033875659318,63.7,13.5488724476926,63.7,6.18627491888806,63.7,6.68414879850102
63.8,10.3884618039111,63.8,6.35084186253165,63.8,13.488422653441,63.8,6.16574715573411,63.8,6.66362299873686
63.92,10.3494805252321,63.92,6.35084186253165,63.92,13.4690140141278,63.92,6.16574715573411,63.92,6.70247803277109
64.01,10.3689717544998,64.01,6.27291765050967,64.01,13.449606554671,64.01,6.16574715573411,64.01,6.6053404476855
64.11,10.2893185434212,64.11,6.34979851739242,64.11,13.4473969922339,64.11,6.12571687628045,64.11,6.62367961773947
64.22,10.3265969178459,64.22,6.30980591377022,64.22,13.4063859880454,64.22,6.16372161461856,64.22,6.64201276309894
64.31,10.287628445106,64.31,6.29033111315142,64.31,13.2899771262295,64.31,6.08569974737852,64.31,6.62259162831474
64.44,10.287628445106,64.44,6.29033111315142,64.44,13.3675826409505,64.44,6.06619428056851,64.44,6.5643288136966
64.52,10.287628445106,64.52,6.25138210164825,64.52,13.2123716115085,64.52,6.06619428056851,64.52,6.54490767891241
64.64,10.2096914996262,64.64,6.29033111315142,64.64,13.3287792938556,64.64,6.06619428056851,64.64,6.54490767891241
64.74,10.2080147560723,64.74,6.23088383128055,64.74,13.1714047616604,64.74,6.00669123571737,64.74,6.50499691445006
64.82,10.1122709075109,64.82,6.29033111315142,64.82,13.1929693482266,64.82,6.10520521418853,64.82,6.5643288136966
64.94,10.1707230268863,64.94,6.23190730102945,64.94,13.1541671806006,64.94,6.06619428056851,64.94,6.58374935874635
65.04,10.1317545541464,65.04,6.19295769979184,65.04,13.1153638335056,65.04,6.02718334694849,65.04,6.48664427455983
65.16,10.1122709075109,65.16,6.27085690226706,65.16,13.0571594025977,65.16,5.98817241332847,65.16,6.50606540934402
65.25,10.1495722363224,65.25,6.26982703580257,65.25,13.1132098896998,65.25,5.94818444546971,65.25,6.52441485969003
65.36,10.1495722363224,65.36,6.26982703580257,65.36,13.0550150177393,65.36,5.9676867088856,65.36,6.46616102397012
65.45,10.1106101633974,65.45,6.21141222901954,65.45,13.0356171201775,65.45,5.94818444546971,65.45,6.42732513349018
65.57,10.0538187881355,65.57,6.17348289917304,65.57,13.0377583187847,65.57,5.87113961246842,65.57,6.40895973542305
65.7,10.0326860175473,65.7,6.17246902449753,65.7,13.0550150177393,65.7,5.90917991863794,65.7,6.38848924301024
65.78,9.97424349779738,65.78,6.23088383128055,65.78,12.9580243506552,65.78,5.92868218205383,65.78,6.40790718825021
65.87,9.9336500157714,65.87,6.13251926241941,65.87,12.9558965962463,65.87,5.86921148780094,65.87,6.38744022999825
66,9.9336500157714,66,6.15198766737298,66,12.878316567737,66,5.9082096099485,66,6.34861071651182
66.09,9.97260569098329,66.09,6.11305085746583,66.09,12.9171059924509,66.09,5.84971242672716,66.09,6.36802547325503
66.2,9.8946943405595,66.2,6.11305085746583,66.2,12.8201312515847,66.2,5.84971242672716,66.2,6.40685498674146
66.29,9.93201914234901,66.29,6.15097765462182,66.29,12.8180264853309,66.29,5.88774376007996,66.29,6.40580313072657
66.38,9.79569784263879,66.38,6.07311681983785,66.38,12.8568095417268,66.38,5.84875204051361,66.38,6.30874587370349
66.5,9.81517189299455,66.5,6.11204723722983,66.5,12.7598507218491,66.5,5.88774376007996,66.5,6.32815685355292
66.62,9.87035484872648,66.62,6.07112334640282,66.62,12.7362771949006,66.62,5.82734275345955,66.62,6.30667505608534
66.71,9.81517189299455,66.71,6.13151244592582,66.71,12.7016749583673,66.71,5.82925618073043,66.71,6.32815685355292
66.8,9.75674856303931,66.8,6.09258202853384,66.8,12.7210664865653,66.8,5.79026446116407,66.8,6.26992273511666
66.89,9.75514699564551,66.89,6.0721199195063,66.89,12.6608121133128,66.89,5.80880665050717,66.89,6.30771029493236
67.01,9.81356073542839,67.01,6.05265790601856,67.01,12.6608121133128,67.01,5.78931399096362,67.01,6.23007676337217
67.15,9.71620410955876,67.15,6.03319589253083,67.15,12.5250913403336,67.15,5.76982133142006,67.15,6.23007676337217
67.24,9.69673266651539,67.24,6.05265790601856,67.24,12.5638692091967,67.24,5.76982133142006,67.24,6.26889352915226
67.39,9.71620410955876,67.39,6.05265790601856,67.39,12.583257554281,67.39,5.76982133142006,67.39,6.24948514626221
67.48,9.73407770662271,67.48,6.01274747766844,67.48,12.5230356877257,67.48,5.71040599133317,67.48,6.2290542659549
67.57,9.67726122347202,67.57,5.99427245490258,67.57,12.4475367813019,67.57,5.73083601233295,67.57,6.21066838048212
67.63,9.65620530652792,67.63,5.97382983901186,67.63,12.4648801986791,67.63,5.72989545168757,67.63,6.19024387088969
67.76,9.65620530652792,67.76,5.99328865834015,67.76,12.3873371896149,67.76,5.71040599133317,67.76,6.19024387088969
67.84,9.61726881185528,67.84,6.01274747766844,67.84,12.4648801986791,67.84,5.71040599133317,67.84,6.2096490684223
67.95,9.57833231718263,67.95,5.95437101968357,67.95,12.3873371896149,67.95,5.61295868956119,67.95,6.2096490684223
68.1,9.57676055277219,68.1,5.97284955843441,68.1,12.3853044792129,68.1,5.6510101508656,68.1,6.15042405123048
68.19,9.49890093121368,68.19,5.93393830600012,68.19,12.2883933909499,68.19,5.61203762643523,68.19,6.15042405123048
68.28,9.47788059783363,68.28,5.9524171653703,68.28,12.3251360297888,68.28,5.66956606092114,68.28,6.14941495786686
68.4,9.45997082585752,68.4,5.91448267978297,68.4,12.1914823026868,68.4,5.67049641308079,68.4,6.11162002478933
68.49,9.51836598389176,68.49,5.91448267978297,68.49,12.2690114089588,68.49,5.6510101508656,68.49,6.11162002478933
68.6,9.45997082585752,68.6,5.93393830600012,68.6,12.230246266669,68.6,5.67049641308079,68.6,6.07281599834818
68.67,9.43895687969738,68.67,5.85515558365856,68.67,12.2476184655184,68.67,5.59163380041952,68.67,6.11061729796
68.81,9.40003375061827,68.81,5.89406045196611,68.81,12.2282396635079,68.81,5.55266825922586,68.81,6.11061729796
68.89,9.3984917503311,68.89,5.87364433539471,68.89,12.2068580956081,68.89,5.62967627582606,68.89,6.09021925237861
69.05,9.41795041683704,69.05,5.87364433539471,69.05,12.2262337186812,69.05,5.61019640674152,69.05,6.05142795691726
69.13,9.32065708430733,69.13,5.89309357853239,69.13,12.1099776244005,69.13,5.59071653765698,69.13,6.01263725041644
69.25,9.32065708430733,69.25,5.89309357853239,69.25,12.1293544253947,69.25,5.55175738844843,69.25,6.01263725041644
69.34,9.32065708430733,69.34,5.81529660598168,69.34,12.0906020013274,69.34,5.57123725753296,69.34,6.01263725041644
69.43,9.28174034025597,69.43,5.79584736284401,69.43,12.0906020013274,69.43,5.53227751936389,69.43,6.01263725041644
69.54,9.30119841780139,69.54,5.85419509225704,69.54,12.0906020013274,69.54,5.53227751936389,69.54,5.97384595495509
69.63,9.18444700772626,69.63,5.81529660598168,69.63,11.9937227080408,69.63,5.47383791211028,69.63,5.97384595495509
69.75,9.26076251979336,69.75,5.77545070325238,69.75,11.9723819336324,69.75,5.51189346827996,69.75,5.99225862062858
69.86,9.24130704480235,69.86,5.81434280958903,69.86,12.0498728920745,69.86,5.5508468164641,69.86,5.95347368752502
69.96,9.16198303023653,69.96,5.77450359752866,69.96,11.9123096218414,69.96,5.47204262253596,69.96,5.95249738813383
70.07,9.14403025871119,70.07,5.81434280958903,70.07,11.9530094884538,70.07,5.45346344600376,70.07,5.99225862062858
70.16,9.1425307457137,70.16,5.79394646177387,70.16,11.8929403535151,70.16,5.433095662241,70.16,5.97188667455006
70.28,9.16198303023653,70.28,5.77450359752866,70.28,11.9316800677024,70.28,5.47204262253596,70.28,5.91371881530136
70.37,9.10362617666804,70.37,5.7356184578056,70.37,11.9510493360287,70.37,5.45256914238848,70.37,5.91371881530136
70.47,9.06620835874713,70.47,5.75600523894798,70.47,11.9917555565388,70.47,5.41451009781962,70.47,5.87590382131792
70.57,9.0826844391378,70.57,5.7152383619497,70.57,11.8909903714929,70.57,5.43220484478531,70.57,5.91274919424622
70.68,9.0826844391378,70.68,5.69579868558189,70.68,11.9490898263819,70.68,5.43220484478531,70.68,5.8933630869227
70.81,9.08417389214521,70.81,5.67728986506997,70.81,11.8542018168626,70.81,5.45256914238848,70.81,5.85555095605267
70.92,8.96599045720339,70.92,5.7152383619497,70.92,11.8909903714929,70.92,5.39326427028479,70.92,5.85459087227565
71.01,8.96599045720339,71.01,5.7152383619497,71.01,11.9103564640087,71.01,5.37379398303453,71.01,5.8158186576286
71.13,8.96746077377557,71.13,5.69673272931518,71.13,11.9316800677024,71.13,5.39414870194603,71.13,5.89432952888513
71.22,8.96599045720339,71.22,5.67635900921408,71.22,11.9103564640087,71.22,5.39326427028479,71.22,5.87397697959917
71.29,8.88819466547071,71.29,5.67635900921408,71.29,11.9103564640087,71.29,5.39326427028479,71.29,5.85459087227565
71.39,8.86874557036984,71.39,5.7152383619497,71.39,11.9490898263819,71.39,5.35432369578427,71.39,5.83520476495213
71.53,8.90764376057159,71.53,5.61804056878147,71.53,11.8716242789771,71.53,5.41273455753505,71.53,5.77704703165237
71.65,8.86729167765339,71.65,5.67542845855684,71.65,11.9084039465556,71.65,5.37291303320124,71.65,5.79548231546076
71.74,8.86729167765339,71.74,5.65599196902122,71.74,11.9858579718388,71.74,5.35344593780135,71.74,5.83424817400705
71.83,8.86729167765339,71.83,5.61711957852429,71.83,11.9664938769437,71.83,5.41184722400102,71.83,5.75671704548879
71.94,8.82839986420413,71.94,5.61711957852429,71.94,11.9471309591972,71.94,5.37291303320124,71.94,5.75671704548879
72.04,8.78662777776271,72.04,5.59584838460028,72.04,12.0012860417028,72.04,5.3711519997587,72.04,5.73545363961249
72.11,8.78662777776271,72.11,5.57641826559548,72.11,11.9819294703731,72.11,5.410073429434,72.11,5.71607706331519
72.23,8.71029709487415,72.23,5.61619889018164,72.23,12.061333552178,72.23,5.39149627675249,72.23,5.73639372380191
72.32,8.74918253366131,72.32,5.61619889018164,72.32,12.0419726312044,72.32,5.41096018134834,72.32,5.73639372380191
72.47,8.71029709487415,72.47,5.59676558643352,72.47,12.1387737052056,72.47,5.37203237215663,72.47,5.71701397153733
72.58,8.69085437548057,72.58,5.63563219392976,72.58,12.1194139611877,72.58,5.35256846756077,72.58,5.69763421927276
72.67,8.6339419741065,72.67,5.53937362038181,72.67,12.1407636681081,72.67,5.41184722400102,72.67,5.69856825766936
72.76,8.64913420826968,72.76,5.55607761273084,72.76,12.1928571113923,72.76,5.42864449423981,72.76,5.69576706075423
72.88,8.6311121012864,72.88,5.53755802758588,72.88,12.1754987139583,72.88,5.410073429434,72.88,5.67732391072057
